station_idx,station_name,lat,lon,station_time,aqi,pm25,pm10,o3,no2,so2,co,t,h,p,w,aqi_next1h,aqi_lag1,aqi_lag3,pm25_lag1,pm10_lag1,t_lag1,h_lag1
8634,"hóngqí zhōng xuézǐ station, Tunchangxian (屯昌县红旗中学子站)",19.37706,110.1108,2025-11-24 01:00:00,122,122.0,50.0,75.3,6.4,2.1,5.3,19.0,88.0,1018.0,1.5,107.0,89.0,85.0,89.0,40.0,25.0,65.0
8634,"hóngqí zhōng xuézǐ station, Tunchangxian (屯昌县红旗中学子站)",19.37706,110.1108,2025-11-24 02:00:00,107,107.0,49.0,74.7,6.0,2.1,5.0,19.0,88.0,1018.0,1.5,109.0,122.0,82.0,122.0,50.0,19.0,88.0
8634,"hóngqí zhōng xuézǐ station, Tunchangxian (屯昌县红旗中学子站)",19.37706,110.1108,2025-11-24 03:00:00,109,109.0,52.0,63.6,6.0,1.6,5.1,18.0,93.0,1017.0,1.5,112.0,107.0,89.0,107.0,49.0,19.0,88.0
8634,"hóngqí zhōng xuézǐ station, Tunchangxian (屯昌县红旗中学子站)",19.37706,110.1108,2025-11-24 04:00:00,112,112.0,51.0,45.9,6.9,1.1,4.9,18.0,93.0,1017.0,0.5,124.0,109.0,122.0,109.0,52.0,18.0,93.0
8634,"hóngqí zhōng xuézǐ station, Tunchangxian (屯昌县红旗中学子站)",19.37706,110.1108,2025-11-24 05:00:00,124,124.0,51.0,48.8,6.4,1.1,4.6,19.0,93.0,1017.0,0.5,97.0,112.0,107.0,112.0,51.0,18.0,93.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-23 12:00:00,74,74.0,20.0,42.3,2.8,3.1,4.7,27.0,61.0,1017.0,1.5,80.0,80.0,,80.0,30.0,27.0,57.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-23 14:00:00,80,80.0,16.0,43.1,2.8,3.1,4.7,27.0,61.0,1015.0,0.5,95.0,74.0,,74.0,20.0,27.0,61.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-23 15:00:00,95,95.0,26.0,42.7,3.7,3.1,4.5,28.0,58.0,1015.0,3.6,87.0,80.0,80.0,80.0,16.0,27.0,61.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-24 00:00:00,87,87.0,36.0,44.7,4.2,3.1,4.9,22.0,83.0,1016.0,0.5,95.0,95.0,74.0,95.0,26.0,28.0,58.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-24 01:00:00,95,95.0,50.0,46.8,3.7,3.1,4.9,22.0,83.0,1016.0,1.5,89.0,87.0,80.0,87.0,36.0,22.0,83.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-24 02:00:00,89,89.0,50.0,45.9,3.2,3.1,4.7,22.0,83.0,1016.0,0.5,74.0,95.0,95.0,95.0,50.0,22.0,83.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-24 03:00:00,74,74.0,27.0,41.5,2.8,3.1,4.5,22.0,83.0,1015.0,1.5,65.0,89.0,87.0,89.0,50.0,22.0,83.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-24 04:00:00,65,65.0,21.0,40.7,3.2,3.6,4.6,23.0,78.0,1015.0,0.5,68.0,74.0,95.0,74.0,27.0,22.0,83.0
8640,"Lingshui Tufu Bay, Lingshuixian (陵水县陵水土福湾)",18.403055,109.818054,2025-11-24 05:00:00,68,68.0,22.0,42.3,3.2,3.1,4.7,23.0,78.0,1015.0,1.5,76.0,65.0,89.0,65.0,21.0,23.0,78.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-23 11:00:00,167,167.0,,,,,,25.0,52.0,1022.0,2.0,160.0,182.0,,182.0,,23.0,62.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-23 12:00:00,160,160.0,,,,,,27.0,50.5,1019.0,2.0,158.0,167.0,,167.0,,25.0,52.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-23 13:00:00,158,158.0,,,,,,27.0,50.0,1018.0,1.5,158.0,160.0,182.0,160.0,,27.0,50.5
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-23 14:00:00,158,158.0,,,,,,26.0,50.0,1018.0,1.8,153.0,158.0,167.0,158.0,,27.0,50.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-23 17:00:00,153,153.0,,,,,,25.0,56.0,1017.0,1.5,191.0,158.0,160.0,158.0,,26.0,50.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-23 23:00:00,191,191.0,,,,,,21.0,76.0,1019.0,1.5,197.0,153.0,158.0,153.0,,25.0,56.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 01:00:00,197,197.0,,,,,,19.0,87.0,1019.0,0.7,197.0,191.0,158.0,191.0,,21.0,76.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 02:00:00,197,197.0,,,,,,20.0,87.0,1019.0,0.5,205.0,197.0,153.0,197.0,,19.0,87.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 03:00:00,205,205.0,,,,,,19.0,84.0,1019.0,1.2,199.0,197.0,191.0,197.0,,20.0,87.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 04:00:00,199,199.0,,,,,,18.0,85.0,1019.0,1.2,204.0,205.0,197.0,205.0,,19.0,84.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 06:00:00,204,204.0,,,,,,17.0,92.0,1020.5,2.3,188.0,199.0,197.0,199.0,,18.0,85.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 09:00:00,188,188.0,,,,,,21.0,77.0,1023.0,2.0,180.0,204.0,205.0,204.0,,17.0,92.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 10:00:00,180,180.0,,,,,,23.0,68.0,1023.0,1.5,133.0,188.0,199.0,188.0,,21.0,77.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 12:00:00,133,133.0,,,,,,25.0,51.0,1020.5,3.8,114.0,180.0,204.0,180.0,,23.0,68.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 13:00:00,114,114.0,,,,,,26.0,50.0,1019.0,4.8,108.0,133.0,188.0,133.0,,25.0,51.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 14:00:00,108,108.0,,,,,,24.0,53.0,1019.0,4.8,102.0,114.0,180.0,114.0,,26.0,50.0
8688,"United Nations International School of Hanoi, Vietnam (Trường Quốc tế Liên Hợp Quốc Hà Nội)",21.0811211,105.8180306,2025-11-24 15:00:00,102,102.0,,,,,,25.0,53.0,1019.0,4.8,104.0,108.0,133.0,108.0,,24.0,53.0
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-23 11:00:00,65,65.0,79.0,4.8,12.1,,0.1,29.3,9.3,1001.9,1.5,56.0,63.0,,63.0,79.0,25.8,10.0
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-23 13:00:00,56,56.0,79.0,4.8,12.1,,0.1,29.7,9.4,1001.0,1.0,54.0,65.0,,65.0,79.0,29.3,9.3
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-23 14:00:00,54,54.0,79.0,4.8,12.1,,0.1,31.2,8.6,998.5,1.0,51.0,56.0,63.0,56.0,79.0,29.7,9.4
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-23 17:00:00,51,51.0,79.0,4.8,12.1,,0.1,31.1,8.7,997.7,0.5,77.0,54.0,65.0,54.0,79.0,31.2,8.6
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-23 22:00:00,77,77.0,79.0,4.8,12.1,,0.1,22.8,90.1,1000.9,0.5,67.0,51.0,56.0,51.0,79.0,31.1,8.7
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 07:00:00,67,67.0,79.0,4.8,12.1,,0.1,18.0,95.1,991.0,0.5,72.0,77.0,54.0,77.0,79.0,22.8,90.1
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 09:00:00,72,72.0,79.0,4.8,12.1,,0.1,18.0,95.1,991.0,0.5,75.0,67.0,51.0,67.0,79.0,18.0,95.1
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 10:00:00,75,75.0,79.0,4.8,12.1,,0.1,25.5,72.1,991.8,0.5,71.0,72.0,77.0,72.0,79.0,18.0,95.1
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 11:00:00,71,71.0,79.0,4.8,12.1,,0.1,28.2,9.5,988.2,2.0,64.0,75.0,67.0,75.0,79.0,25.5,72.1
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 12:00:00,64,64.0,79.0,4.8,12.1,,0.1,28.2,9.5,988.2,2.0,56.0,71.0,72.0,71.0,79.0,28.2,9.5
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 13:00:00,56,56.0,79.0,4.8,12.1,,0.1,30.0,52.7,988.7,5.1,52.0,64.0,75.0,64.0,79.0,28.2,9.5
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 14:00:00,52,52.0,79.0,4.8,12.1,,0.1,30.0,52.7,988.7,5.1,54.0,56.0,71.0,56.0,79.0,30.0,52.7
9013,"Mae Pa,Mae Sot,Tak, Thailand (ต.แม่ปะ อ.แม่สอด จ.ตาก)",16.734413,98.566961,2025-11-24 15:00:00,54,54.0,79.0,4.8,12.1,,0.1,30.0,52.7,988.7,5.1,44.0,52.0,64.0,52.0,79.0,30.0,52.7
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-23 11:00:00,70,70.0,56.0,5.2,,,,22.5,13.3,1013.2,2.0,55.0,82.0,,82.0,56.0,22.5,13.3
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-23 13:00:00,55,55.0,56.0,5.2,,,,30.7,48.2,1010.6,2.5,54.0,70.0,,70.0,56.0,22.5,13.3
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-23 14:00:00,54,54.0,56.0,5.2,,,,30.5,9.8,1010.7,3.6,64.0,55.0,82.0,55.0,56.0,30.7,48.2
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-23 17:00:00,64,64.0,56.0,5.2,,,,31.0,47.4,1009.5,3.0,64.0,54.0,70.0,54.0,56.0,30.5,9.8
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-23 23:00:00,64,64.0,56.0,5.2,,,,25.0,72.4,1011.4,1.0,63.0,64.0,55.0,64.0,56.0,31.0,47.4
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 01:00:00,63,63.0,56.0,5.2,,,,23.7,76.4,1010.9,0.5,78.0,64.0,54.0,64.0,56.0,25.0,72.4
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 02:00:00,78,78.0,56.0,5.2,,,,23.7,76.4,1010.9,0.5,71.0,63.0,64.0,63.0,56.0,23.7,76.4
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 03:00:00,71,71.0,56.0,5.2,,,,24.6,11.9,1010.5,3.0,71.0,78.0,64.0,78.0,56.0,23.7,76.4
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 04:00:00,71,71.0,56.0,5.2,,,,23.1,76.8,1009.8,4.1,61.0,71.0,63.0,71.0,56.0,24.6,11.9
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 07:00:00,61,61.0,56.0,5.2,,,,23.8,12.1,1011.1,2.0,74.0,71.0,78.0,71.0,56.0,23.1,76.8
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 09:00:00,74,74.0,56.0,5.2,,,,23.7,69.5,1011.0,2.0,66.0,61.0,71.0,61.0,56.0,23.8,12.1
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 10:00:00,66,66.0,56.0,5.2,,,,26.0,62.6,1012.1,5.1,68.0,74.0,71.0,74.0,56.0,23.7,69.5
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 11:00:00,68,68.0,56.0,5.2,,,,26.0,62.6,1012.1,5.1,61.0,66.0,61.0,66.0,56.0,26.0,62.6
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 12:00:00,61,61.0,56.0,5.2,,,,28.0,10.4,1011.8,4.6,71.0,68.0,74.0,68.0,56.0,26.0,62.6
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 13:00:00,71,71.0,56.0,5.2,,,,28.8,10.0,1011.1,2.0,72.0,61.0,66.0,61.0,56.0,28.0,10.4
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 14:00:00,72,72.0,56.0,5.2,,,,29.9,55.1,1008.5,2.0,66.0,71.0,68.0,71.0,56.0,28.8,10.0
9014,"Tha Tum, Si Maha Phot, Prachin Buri, Thailand (ต.ท่าตูม อ.ศรีมหาโพธิ จ.ปราจีนบุรี)",13.917563,101.590529,2025-11-24 15:00:00,66,66.0,56.0,5.2,,,,29.9,55.1,1008.5,2.0,57.0,72.0,61.0,72.0,56.0,29.9,55.1
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-23 11:00:00,43,42.9,12.7,,,,,22.0,73.0,1021.0,1.5,52.0,54.0,,54.0,16.1,20.0,77.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-23 13:00:00,52,52.0,15.2,,,,,25.0,53.0,1019.0,2.5,45.0,43.0,,42.9,12.7,22.0,73.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-23 14:00:00,45,45.0,13.3,,,,,26.0,54.0,1018.0,3.0,45.0,52.0,54.0,52.0,15.2,25.0,53.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-23 15:00:00,45,44.6,13.1,,,,,27.0,50.0,1017.0,2.5,56.0,45.0,43.0,45.0,13.3,26.0,54.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-23 17:00:00,56,56.0,16.9,,,,,27.0,50.0,1016.0,2.0,90.0,45.0,52.0,44.6,13.1,27.0,50.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-24 00:00:00,90,90.0,32.1,,,,,17.0,93.0,1018.0,1.5,85.0,56.0,45.0,56.0,16.9,27.0,50.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-24 01:00:00,85,85.0,30.5,,,,,17.0,100.0,1018.0,1.0,100.0,90.0,45.0,90.0,32.1,17.0,93.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-24 02:00:00,100,100.0,38.4,,,,,16.0,100.0,1018.0,1.0,80.0,85.0,56.0,85.0,30.5,17.0,100.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-24 03:00:00,80,80.0,26.5,,,,,16.0,100.0,1018.0,1.0,60.0,100.0,90.0,100.0,38.4,16.0,100.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-24 04:00:00,60,60.0,18.7,,,,,16.0,100.0,1017.0,0.5,66.0,80.0,85.0,80.0,26.5,16.0,100.0
9450,"Chiangrai - Gaia Station 01, Thailand",19.687157,100.19024,2025-11-24 05:00:00,66,66.0,21.2,,,,,15.0,100.0,1017.0,0.5,51.0,60.0,100.0,60.0,18.7,16.0,100.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-23 12:00:00,28,,,,,,,28.5,67.0,1007.0,5.4,25.0,29.0,,,,28.0,69.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-23 14:00:00,25,,,,,,,28.0,69.0,1006.0,3.0,24.0,28.0,,,,28.5,67.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-23 15:00:00,24,,,,,,,28.0,74.0,1005.0,2.3,25.0,25.0,29.0,,,28.0,69.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-23 18:00:00,25,,,,,,,27.0,76.0,1005.0,3.0,24.0,24.0,28.0,,,28.0,74.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 00:00:00,24,,,,,,,26.0,83.0,1007.0,3.0,22.0,25.0,25.0,,,27.0,76.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 02:00:00,22,,,,,,,25.0,88.0,1006.5,3.8,22.0,24.0,24.0,,,26.0,83.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 03:00:00,22,,,,,,,25.0,83.0,1006.0,3.0,23.0,22.0,25.0,,,25.0,88.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 04:00:00,23,,,,,,,24.5,91.0,1005.5,1.0,23.0,22.0,24.0,,,25.0,83.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 05:00:00,23,,,,,,,24.0,94.0,1005.5,1.0,21.0,23.0,22.0,,,24.5,91.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 08:00:00,21,,,,,,,24.0,100.0,1007.0,0.7,20.0,23.0,22.0,,,24.0,94.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 10:00:00,20,,,,,,,26.0,83.0,1008.0,2.0,20.0,21.0,23.0,,,24.0,100.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 11:00:00,20,,,,,,,27.0,78.0,1008.0,3.0,18.0,20.0,23.0,,,26.0,83.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 12:00:00,18,,,,,,,28.0,69.0,1007.0,4.1,17.0,20.0,21.0,,,27.0,78.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 13:00:00,17,,,,,,,28.0,74.0,1006.0,3.8,17.0,18.0,20.0,,,28.0,69.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 14:00:00,17,,,,,,,28.0,74.0,1005.0,3.6,17.0,17.0,20.0,,,28.0,74.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 15:00:00,17,,,,,,,28.0,74.0,1005.0,3.6,16.0,17.0,18.0,,,28.0,74.0
9489,"Minden, Pulau Pinang, Malaysia",5.356211,100.30792,2025-11-24 16:00:00,16,,,,,,,28.0,74.0,1005.0,3.6,16.0,17.0,17.0,,,28.0,74.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-23 18:00:00,56,,,,,,,30.0,74.0,1006.0,2.0,45.0,57.0,,,,29.0,79.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 01:00:00,45,,,,,,,25.0,94.0,1009.0,1.0,43.0,56.0,,,,30.0,74.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 02:00:00,43,,,,,,,26.0,94.0,1008.0,0.5,40.0,45.0,57.0,,,25.0,94.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 03:00:00,40,,,,,,,27.0,88.0,1007.0,2.5,38.0,43.0,56.0,,,26.0,94.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 04:00:00,38,,,,,,,27.0,88.0,1007.0,2.0,35.0,40.0,45.0,,,27.0,88.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 06:00:00,35,,,,,,,27.0,88.0,1007.0,2.5,32.0,38.0,43.0,,,27.0,88.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 08:00:00,32,,,,,,,26.0,88.0,1008.0,1.5,30.0,35.0,40.0,,,27.0,88.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 10:00:00,30,,,,,,,26.0,88.0,1008.0,1.5,29.0,32.0,38.0,,,26.0,88.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 11:00:00,29,,,,,,,29.7,87.7,1010.0,4.3,29.0,30.0,35.0,,,26.0,88.0
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 12:00:00,29,,,,,,,29.6,87.8,1009.5,1.8,27.0,29.0,32.0,,,29.7,87.7
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 14:00:00,27,,,,,,,30.5,83.3,1008.2,3.3,27.0,29.0,30.0,,,29.6,87.8
9491,"Alor Gajah, Melaka, Malaysia",2.370925,102.224592,2025-11-24 15:00:00,27,,,,,,,30.5,82.0,1007.0,3.5,26.0,27.0,29.0,,,30.5,83.3
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-23 12:00:00,40,,,,,,,29.0,79.0,1009.0,1.0,41.0,39.0,,,,29.0,79.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-23 14:00:00,41,,,,,,,31.0,70.0,1008.0,1.5,41.0,40.0,,,,29.0,79.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-23 15:00:00,41,,,,,,,32.0,66.0,1007.0,3.0,40.0,41.0,39.0,,,31.0,70.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-23 17:00:00,40,,,,,,,31.0,66.0,1006.0,1.5,37.0,41.0,40.0,,,32.0,66.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 00:00:00,37,,,,,,,25.0,94.0,1009.0,1.0,36.0,40.0,41.0,,,31.0,66.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 01:00:00,36,,,,,,,25.0,94.0,1008.0,0.5,38.0,37.0,41.0,,,25.0,94.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 02:00:00,38,,,,,,,26.0,94.0,1008.0,0.5,39.0,36.0,40.0,,,25.0,94.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 03:00:00,39,,,,,,,27.0,88.0,1007.0,2.5,39.0,38.0,37.0,,,26.0,94.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 04:00:00,39,,,,,,,27.0,88.0,1007.0,2.0,38.0,39.0,36.0,,,27.0,88.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 05:00:00,38,,,,,,,27.0,88.0,1007.0,2.5,39.0,39.0,38.0,,,27.0,88.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 08:00:00,39,,,,,,,26.0,88.0,1008.0,1.5,40.0,38.0,39.0,,,27.0,88.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 10:00:00,40,,,,,,,28.7,91.6,1010.4,2.0,39.0,39.0,39.0,,,26.0,88.0
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 11:00:00,39,,,,,,,29.6,87.9,1010.0,4.1,38.0,40.0,38.0,,,28.7,91.6
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 12:00:00,38,,,,,,,29.6,87.7,1009.4,2.3,37.0,39.0,39.0,,,29.6,87.9
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 13:00:00,37,,,,,,,30.3,85.1,1008.7,4.8,35.0,38.0,40.0,,,29.6,87.7
9492,"Segamat, Johor, Malaysia",2.493914,102.862694,2025-11-24 14:00:00,35,,,,,,,30.5,83.0,1008.1,3.4,34.0,37.0,39.0,,,30.3,85.1
