uid,lat,lon,aqi,tile_lat1,tile_lon1,tile_lat2,tile_lon2,snapshot_utc
8786,37.3935821,140.3435799,42.0,20,140,40,160,2025-11-24 20:43:16
1895,38.3910012,140.277008,25.0,20,140,40,160,2025-11-24 20:43:16
1879,39.3900115,141.1158842,34.0,20,140,40,160,2025-11-24 20:43:16
8209,38.2210749,140.827636,21.0,20,140,40,160,2025-11-24 20:43:16
8215,38.5375472,141.1677349,21.0,20,140,40,160,2025-11-24 20:43:16
2516,35.5748521,140.1283967,50.0,20,140,40,160,2025-11-24 20:43:16
2168,35.6551697,140.4844955,55.0,20,140,40,160,2025-11-24 20:43:16
11528,36.0437281,140.1674756,72.0,20,140,40,160,2025-11-24 20:43:16
2278,35.889966,140.6645134,68.0,20,140,40,160,2025-11-24 20:43:16
1881,38.9324125,141.118604,74.0,20,140,40,160,2025-11-24 20:43:16
1883,39.1440981,141.1401521,42.0,20,140,40,160,2025-11-24 20:43:16
9913,38.9029263,141.5706975,30.0,20,140,40,160,2025-11-24 20:43:16
6612,36.159576,140.5172166,57.0,20,140,40,160,2025-11-24 20:43:16
2509,36.9689393,140.0549511,10.0,20,140,40,160,2025-11-24 20:43:16
1890,38.2692431,140.3621353,55.0,20,140,40,160,2025-11-24 20:43:16
1896,38.4734562,140.3985956,53.0,20,140,40,160,2025-11-24 20:43:16
8213,38.0024779,140.6198605,34.0,20,140,40,160,2025-11-24 20:43:16
1878,39.6444335,141.949893,38.0,20,140,40,160,2025-11-24 20:43:16
1897,38.110582,140.0344325,38.0,20,140,40,160,2025-11-24 20:43:16
2244,39.3094408,140.5753726,25.0,20,140,40,160,2025-11-24 20:43:16
2452,37.2657039,140.9983584,25.0,20,140,40,160,2025-11-24 20:43:16
4545,36.6015342,140.6511442,42.0,20,140,40,160,2025-11-24 20:43:16
6606,36.7739411,140.7328416,34.0,20,140,40,160,2025-11-24 20:43:16
2184,38.1745501,140.8894105,34.0,20,140,40,160,2025-11-24 20:43:16
1882,39.2652004,141.8474746,25.0,20,140,40,160,2025-11-24 20:43:16
8784,38.7385133,141.0186274,55.0,20,140,40,160,2025-11-24 20:43:16
8794,35.5254607,140.0685677,70.0,20,140,40,160,2025-11-24 20:43:16
4705,35.8624488,140.0773899,152.0,20,140,40,160,2025-11-24 20:43:16
6604,36.203447,140.2849447,53.0,20,140,40,160,2025-11-24 20:43:16
2451,37.1271061,140.2016157,30.0,20,140,40,160,2025-11-24 20:43:16
1894,38.7575051,140.2986338,46.0,20,140,40,160,2025-11-24 20:43:16
2242,39.7039706,140.1026735,21.0,20,140,40,160,2025-11-24 20:43:16
91,45.014998,-122.790382,13.0,40,-140,60,-120,2025-11-24 20:43:16
128,47.49022,-121.77278,,40,-140,60,-120,2025-11-24 20:43:16
145,47.21355,-123.10081,11.0,40,-140,60,-120,2025-11-24 20:43:16
13978,48.86,-123.64388889,21.0,40,-140,60,-120,2025-11-24 20:43:16
4232,49.0099,-123.082,14.0,40,-140,60,-120,2025-11-24 20:43:16
13975,54.7784861,-127.168542,8.0,40,-140,60,-120,2025-11-24 20:43:16
234,40.30961,-121.22779,42.0,40,-140,60,-120,2025-11-24 20:43:16
82,42.189215,-120.353969,7.0,40,-140,60,-120,2025-11-24 20:43:16
151,47.18631,-122.45154,13.0,40,-140,60,-120,2025-11-24 20:43:16
4229,49.2808,-122.8492,21.0,40,-140,60,-120,2025-11-24 20:43:16
4243,49.438848,-123.479185,22.0,40,-140,60,-120,2025-11-24 20:43:16
7607,45.64336,-122.58737,21.0,40,-140,60,-120,2025-11-24 20:43:16
7575,45.768531,-122.7721,35.0,40,-140,60,-120,2025-11-24 20:43:16
102,47.592675,-122.62739,17.0,40,-140,60,-120,2025-11-24 20:43:16
8416,48.115,-123.436434,40.0,40,-140,60,-120,2025-11-24 20:43:16
141,47.559975,-122.338265,36.0,40,-140,60,-120,2025-11-24 20:43:16
104,46.66409,-122.96732,19.0,40,-140,60,-120,2025-11-24 20:43:16
4216,49.0215,-122.3266,22.0,40,-140,60,-120,2025-11-24 20:43:16
14101,49.14149,-122.311078,25.0,40,-140,60,-120,2025-11-24 20:43:16
71,44.063916,-121.312554,11.0,40,-140,60,-120,2025-11-24 20:43:16
8303,43.74436,-122.480506,6.0,40,-140,60,-120,2025-11-24 20:43:16
162,46.59495,-120.51228,25.0,40,-140,60,-120,2025-11-24 20:43:16
9104,45.39916,-122.7455,29.0,40,-140,60,-120,2025-11-24 20:43:16
9599,48.760036,-122.456463,25.0,40,-140,60,-120,2025-11-24 20:43:16
4207,54.230731,-125.764354,8.0,40,-140,60,-120,2025-11-24 20:43:16
4245,50.144285,-122.960402,9.0,40,-140,60,-120,2025-11-24 20:43:16
4239,50.018425,-125.2844,35.0,40,-140,60,-120,2025-11-24 20:43:16
8834,54.066909,-128.639131,34.0,40,-140,60,-120,2025-11-24 20:43:16
11925,43.989643,-124.109312,5.0,40,-140,60,-120,2025-11-24 20:43:16
10153,45.562203,-122.575624,24.0,40,-140,60,-120,2025-11-24 20:43:16
115,47.029396,-122.821548,35.0,40,-140,60,-120,2025-11-24 20:43:16
109,48.2468,-121.6031,17.0,40,-140,60,-120,2025-11-24 20:43:16
111,46.99364,-120.545,5.0,40,-140,60,-120,2025-11-24 20:43:16
5856,47.83861,-120.02306,6.0,40,-140,60,-120,2025-11-24 20:43:16
4225,49.0956,-122.5669,17.0,40,-140,60,-120,2025-11-24 20:43:16
4223,49.3697,-121.4994,17.0,40,-140,60,-120,2025-11-24 20:43:16
73,42.1617,-123.64835,28.0,40,-140,60,-120,2025-11-24 20:43:16
13062,40.55013,-122.38092,55.0,40,-140,60,-120,2025-11-24 20:43:16
8356,40.17088,-122.25556,45.0,40,-140,60,-120,2025-11-24 20:43:16
76,42.434149,-123.348466,63.0,40,-140,60,-120,2025-11-24 20:43:16
8417,47.33976,-124.29178,7.0,40,-140,60,-120,2025-11-24 20:43:16
8301,45.25928,-122.588151,23.0,40,-140,60,-120,2025-11-24 20:43:16
4221,49.2153,-122.9856,27.0,40,-140,60,-120,2025-11-24 20:43:16
10133,49.1864,-123.1522,26.0,40,-140,60,-120,2025-11-24 20:43:16
4211,50.67477,-120.334016,5.0,40,-140,60,-120,2025-11-24 20:43:16
14104,56.2032887,-120.90108,17.0,40,-140,60,-120,2025-11-24 20:43:16
4204,53.91472,-122.74194,18.0,40,-140,60,-120,2025-11-24 20:43:16
92,44.2921,-121.5555,9.0,40,-140,60,-120,2025-11-24 20:43:16
83,44.778743,-122.617048,18.0,40,-140,60,-120,2025-11-24 20:43:16
93,44.3958,-122.7305,11.0,40,-140,60,-120,2025-11-24 20:43:16
118,47.59886,-120.6647,5.0,40,-140,60,-120,2025-11-24 20:43:16
4248,54.0163,-124.0061,72.0,40,-140,60,-120,2025-11-24 20:43:16
80,42.190296,-121.731369,6.0,40,-140,60,-120,2025-11-24 20:43:16
137,46.68562,-123.7285563,8.0,40,-140,60,-120,2025-11-24 20:43:16
123,48.054315,-122.171529,30.0,40,-140,60,-120,2025-11-24 20:43:16
4222,49.1561,-121.9406,14.0,40,-140,60,-120,2025-11-24 20:43:16
96,46.97228,-123.83173,11.0,40,-140,60,-120,2025-11-24 20:43:16
127,48.366058,-124.610045,7.0,40,-140,60,-120,2025-11-24 20:43:16
10152,44.0263,-123.08377,30.0,40,-140,60,-120,2025-11-24 20:43:16
10156,44.067223,-123.14135,10.0,40,-140,60,-120,2025-11-24 20:43:16
126,48.4102,-122.3376,4.0,40,-140,60,-120,2025-11-24 20:43:16
8842,56.231213,-121.41944,5.0,40,-140,60,-120,2025-11-24 20:43:16
4206,49.114165,-123.850165,5.0,40,-140,60,-120,2025-11-24 20:43:16
4237,49.682603,-124.996222,19.0,40,-140,60,-120,2025-11-24 20:43:16
7610,58.388889,-134.565556,7.0,40,-140,60,-120,2025-11-24 20:43:16
67,44.61569,-123.091457,37.0,40,-140,60,-120,2025-11-24 20:43:16
159,48.47724,-120.19057,4.0,40,-140,60,-120,2025-11-24 20:43:16
9106,48.52059,-122.61428,34.0,40,-140,60,-120,2025-11-24 20:43:16
4234,48.42389,-123.49278,16.0,40,-140,60,-120,2025-11-24 20:43:16
129,48.2944,-122.66,17.0,40,-140,60,-120,2025-11-24 20:43:16
8838,49.70516,-123.15133,24.0,40,-140,60,-120,2025-11-24 20:43:16
8839,56.244722,-120.856111,12.0,40,-140,60,-120,2025-11-24 20:43:16
14105,56.02686,-121.91118,10.0,40,-140,60,-120,2025-11-24 20:43:16
84,42.31411,-122.87923,50.0,40,-140,60,-120,2025-11-24 20:43:16
89,44.943114,-123.005934,60.0,40,-140,60,-120,2025-11-24 20:43:16
9465,46.81706,-120.95233,24.0,40,-140,60,-120,2025-11-24 20:43:16
117,47.75452,-122.28034,14.0,40,-140,60,-120,2025-11-24 20:43:16
13976,54.292637,-130.35242,5.0,40,-140,60,-120,2025-11-24 20:43:16
78,45.528501,-122.972398,16.0,40,-140,60,-120,2025-11-24 20:43:16
8196,54.52167,-128.6075,9.0,40,-140,60,-120,2025-11-24 20:43:16
4617,49.261014,-124.806628,21.0,40,-140,60,-120,2025-11-24 20:43:16
87,44.299787,-120.844773,14.0,40,-140,60,-120,2025-11-24 20:43:16
11923,44.81029,-122.915085,20.0,40,-140,60,-120,2025-11-24 20:43:16
152,46.38024,-120.33266,13.0,40,-140,60,-120,2025-11-24 20:43:16
94,45.602419,-121.203387,16.0,40,-140,60,-120,2025-11-24 20:43:16
90,42.623225,-122.810158,25.0,40,-140,60,-120,2025-11-24 20:43:16
95,44.6306,-121.131599,8.0,40,-140,60,-120,2025-11-24 20:43:16
120,46.139443,-122.961944,68.0,40,-140,60,-120,2025-11-24 20:43:16
14109,52.969061,-122.494031,14.0,40,-140,60,-120,2025-11-24 20:43:16
5370,52.14428,-122.150391,23.0,40,-140,60,-120,2025-11-24 20:43:16
4240,49.20083,-123.99389,22.0,40,-140,60,-120,2025-11-24 20:43:16
4208,54.398289,-126.641604,20.0,40,-140,60,-120,2025-11-24 20:43:16
9506,42.1941,-122.7086,36.0,40,-140,60,-120,2025-11-24 20:43:16
8304,43.7995,-123.0535,23.0,40,-140,60,-120,2025-11-24 20:43:16
158,47.43061,-120.34195,12.0,40,-140,60,-120,2025-11-24 20:43:16
4242,48.441942,-123.363165,19.0,40,-140,60,-120,2025-11-24 20:43:16
4465,40.1632913,-110.4029329,25.0,40,-120,60,-100,2025-11-24 20:43:16
5312,43.682489,-114.371231,13.0,40,-120,60,-100,2025-11-24 20:43:16
7444,48.641899,-102.402199,25.0,40,-120,60,-100,2025-11-24 20:43:16
9280,49.680098,-103.021932,,40,-120,60,-100,2025-11-24 20:43:16
7518,48.317507,-107.862471,8.0,40,-120,60,-100,2025-11-24 20:43:16
5493,55.1766364,-118.8077555,35.0,40,-120,60,-100,2025-11-24 20:43:16
9296,53.6269722,-113.6119166,8.0,40,-120,60,-100,2025-11-24 20:43:16
7491,43.746944,-101.941109,28.0,40,-120,60,-100,2025-11-24 20:43:16
12857,40.2942336769,-110.00897605934,25.0,40,-120,60,-100,2025-11-24 20:43:16
5305,43.823017,-115.838557,25.0,40,-120,60,-100,2025-11-24 20:43:16
13980,49.1407,-103.4957,,40,-120,60,-100,2025-11-24 20:43:16
8406,48.70555,-116.368967,36.0,40,-120,60,-100,2025-11-24 20:43:16
113,46.21835,-119.20152,10.0,40,-120,60,-100,2025-11-24 20:43:16
10831,47.342589,-102.645997,23.0,40,-120,60,-100,2025-11-24 20:43:16
5472,50.454722,-104.606667,45.0,40,-120,60,-100,2025-11-24 20:43:16
8862,46.32033,-119.9981,9.0,40,-120,60,-100,2025-11-24 20:43:16
5501,55.405,-118.275,25.0,40,-120,60,-100,2025-11-24 20:43:16
146,47.672482,-117.36485,13.0,40,-120,60,-100,2025-11-24 20:43:16
4212,49.317698,-117.661527,15.0,40,-120,60,-100,2025-11-24 20:43:16
4462,41.731201,-111.837502,70.0,40,-120,60,-100,2025-11-24 20:43:16
4467,41.206402,-111.975197,70.0,40,-120,60,-100,2025-11-24 20:43:16
9275,49.551498,-103.8565,,40,-120,60,-100,2025-11-24 20:43:16
5315,45.181897,-113.890285,5.0,40,-120,60,-100,2025-11-24 20:43:16
81,45.339,-118.095206,10.0,40,-120,60,-100,2025-11-24 20:43:16
5303,45.931389,-116.11528,5.0,40,-120,60,-100,2025-11-24 20:43:16
6320,40.571281,-105.079974,6.0,40,-120,60,-100,2025-11-24 20:43:16
14115,57.3489,-111.63969,33.0,40,-120,60,-100,2025-11-24 20:43:16
12498,51.08272,-114.138994,18.0,40,-120,60,-100,2025-11-24 20:43:16
7362,47.2986,-101.7669,21.0,40,-120,60,-100,2025-11-24 20:43:16
7443,47.1858,-101.4281,21.0,40,-120,60,-100,2025-11-24 20:43:16
5471,50.285069,-107.7971722,20.0,40,-120,60,-100,2025-11-24 20:43:16
5487,58.7084,-111.1764,6.0,40,-120,60,-100,2025-11-24 20:43:16
5496,49.7161843,-112.800586,15.0,40,-120,60,-100,2025-11-24 20:43:16
4461,41.492802,-112.0187,70.0,40,-120,60,-100,2025-11-24 20:43:16
12867,44.373056,-110.830833,5.0,40,-120,60,-100,2025-11-24 20:43:16
5475,55.1963,-119.3968,12.0,40,-120,60,-100,2025-11-24 20:43:16
6313,40.012969,-105.267212,12.0,40,-120,60,-100,2025-11-24 20:43:16
75,45.426351,-117.296066,9.0,40,-120,60,-100,2025-11-24 20:43:16
5483,53.5482115,-113.3680856,20.0,40,-120,60,-100,2025-11-24 20:43:16
8359,44.373786,-100.287269,12.0,40,-120,60,-100,2025-11-24 20:43:16
5302,44.104498,-115.972386,9.0,40,-120,60,-100,2025-11-24 20:43:16
72,43.58925,-119.048302,11.0,40,-120,60,-100,2025-11-24 20:43:16
5489,56.7328,-111.3902,26.0,40,-120,60,-100,2025-11-24 20:43:16
7487,43.557613,-103.483658,35.0,40,-120,60,-100,2025-11-24 20:43:16
5018,47.4164,-117.52982,5.0,40,-120,60,-100,2025-11-24 20:43:16
5504,53.564411,-113.562583,30.0,40,-120,60,-100,2025-11-24 20:43:16
7488,44.087397,-103.273777,6.0,40,-120,60,-100,2025-11-24 20:43:16
4464,40.4525801,-109.5094572,70.0,40,-120,60,-100,2025-11-24 20:43:16
8302,45.300884,-117.812896,11.0,40,-120,60,-100,2025-11-24 20:43:16
7623,47.536712,-116.236867,21.0,40,-120,60,-100,2025-11-24 20:43:16
5469,53.2033494,-105.7530705,20.0,40,-120,60,-100,2025-11-24 20:43:16
10712,55.9033,-110.7499,4.0,40,-120,60,-100,2025-11-24 20:43:16
9298,57.2591972,-111.0385833,17.0,40,-120,60,-100,2025-11-24 20:43:16
8861,48.54469,-117.903222,12.0,40,-120,60,-100,2025-11-24 20:43:16
124,46.5754,-119.0021,9.0,40,-120,60,-100,2025-11-24 20:43:16
5479,51.95,-114.7,2.0,40,-120,60,-100,2025-11-24 20:43:16
4466,40.539299,-112.299797,70.0,40,-120,60,-100,2025-11-24 20:43:16
4469,40.733501,-111.871696,70.0,40,-120,60,-100,2025-11-24 20:43:16
8889,47.6011,-103.2642,17.0,40,-120,60,-100,2025-11-24 20:43:16
5470,52.1333972,-106.6832385,21.0,40,-120,60,-100,2025-11-24 20:43:16
5476,53.80012,-112.9278,9.0,40,-120,60,-100,2025-11-24 20:43:16
5860,42.87667,-112.45972,64.0,40,-120,60,-100,2025-11-24 20:43:16
69,44.78822,-117.8446,10.0,40,-120,60,-100,2025-11-24 20:43:16
139,47.23136,-117.36856,10.0,40,-120,60,-100,2025-11-24 20:43:16
5319,48.292141,-116.556656,142.0,40,-120,60,-100,2025-11-24 20:43:16
8890,42.8698,-109.8708,35.0,40,-120,60,-100,2025-11-24 20:43:16
7625,42.589833,-112.458889,12.0,40,-120,60,-100,2025-11-24 20:43:16
5308,44.890197,-116.1065,1.0,40,-120,60,-100,2025-11-24 20:43:16
5474,56.448889,-111.038056,5.0,40,-120,60,-100,2025-11-24 20:43:16
8407,46.3972,-116.8062,13.0,40,-120,60,-100,2025-11-24 20:43:16
6322,40.414877,-104.70693,9.0,40,-120,60,-100,2025-11-24 20:43:16
5477,51.0471506,-114.0731477,18.0,40,-120,60,-100,2025-11-24 20:43:16
131,48.39999,-119.51896,42.0,40,-120,60,-100,2025-11-24 20:43:16
9526,41.18222,-104.778336,28.0,40,-120,60,-100,2025-11-24 20:43:16
7541,42.9288,-109.788,34.0,40,-120,60,-100,2025-11-24 20:43:16
6910,54.7686,-101.877555,7.0,40,-120,60,-100,2025-11-24 20:43:16
14121,54.604935,-110.452637,49.0,40,-120,60,-100,2025-11-24 20:43:16
9292,55.632331,-111.078872,8.0,40,-120,60,-100,2025-11-24 20:43:16
110,46.318,-117.985,9.0,40,-120,60,-100,2025-11-24 20:43:16
11933,42.82231,-106.36501,30.0,40,-120,60,-100,2025-11-24 20:43:16
12860,40.662774119801,-111.90180620685,65.0,40,-120,60,-100,2025-11-24 20:43:16
9541,47.940861,-101.571583,25.0,40,-120,60,-100,2025-11-24 20:43:16
5865,54.2165,-111.5026,7.0,40,-120,60,-100,2025-11-24 20:43:16
85,45.652231,-118.823033,6.0,40,-120,60,-100,2025-11-24 20:43:16
12859,40.597988305117,-111.89417474947,58.0,40,-120,60,-100,2025-11-24 20:43:16
8532,48.363694,-114.189272,1.0,40,-120,60,-100,2025-11-24 20:43:16
14110,49.7327857,-114.88766,10.0,40,-120,60,-100,2025-11-24 20:43:16
156,46.05881,-118.35147,7.0,40,-120,60,-100,2025-11-24 20:43:16
10709,56.9967,-111.5926,23.0,40,-120,60,-100,2025-11-24 20:43:16
134,46.7244,-117.18014,7.0,40,-120,60,-100,2025-11-24 20:43:16
138,47.128,-118.3819,8.0,40,-120,60,-100,2025-11-24 20:43:16
7586,42.5275,-108.7203,36.0,40,-120,60,-100,2025-11-24 20:43:16
8828,53.827241,-113.327174,12.0,40,-120,60,-100,2025-11-24 20:43:16
8194,40.9628845,-112.0953297,59.0,40,-120,60,-100,2025-11-24 20:43:16
14117,54.76516,-111.971449,13.0,40,-120,60,-100,2025-11-24 20:43:16
4214,49.031168,-118.439088,15.0,40,-120,60,-100,2025-11-24 20:43:16
4199,50.260617,-119.270723,13.0,40,-120,60,-100,2025-11-24 20:43:16
5481,53.220056,-114.983408,15.0,40,-120,60,-100,2025-11-24 20:43:16
4213,51.2975,-116.966,7.0,40,-120,60,-100,2025-11-24 20:43:16
4468,40.253502,-111.6632,70.0,40,-120,60,-100,2025-11-24 20:43:16
79,44.417999,-118.951302,10.0,40,-120,60,-100,2025-11-24 20:43:16
5923,55.8628398,-108.4794604,11.0,40,-120,60,-100,2025-11-24 20:43:16
14119,56.2124673,-110.9091168,8.0,40,-120,60,-100,2025-11-24 20:43:16
5309,46.721932,-116.95918,17.0,40,-120,60,-100,2025-11-24 20:43:16
5486,53.6824,-112.8681,16.0,40,-120,60,-100,2025-11-24 20:43:16
9279,49.596804,-101.907034,,40,-120,60,-100,2025-11-24 20:43:16
5497,50.0488873,-110.6811172,18.0,40,-120,60,-100,2025-11-24 20:43:16
9281,54.126035,-108.43729,17.0,40,-120,60,-100,2025-11-24 20:43:16
9297,55.62141,-111.17269,7.0,40,-120,60,-100,2025-11-24 20:43:16
10713,53.951834,-113.105857,14.0,40,-120,60,-100,2025-11-24 20:43:16
5485,53.593611,-116.392778,15.0,40,-120,60,-100,2025-11-24 20:43:16
9283,49.132372,-102.985,54.0,40,-120,60,-100,2025-11-24 20:43:16
7526,47.048537,-109.455315,47.0,40,-120,60,-100,2025-11-24 20:43:16
11964,51.9981348,-106.3805216,6.0,40,-120,60,-100,2025-11-24 20:43:16
11965,51.9265743,-109.1318757,30.0,40,-120,60,-100,2025-11-24 20:43:16
5318,47.316858,-116.570627,31.0,40,-120,60,-100,2025-11-24 20:43:16
8830,52.298622,-113.793438,36.0,40,-120,60,-100,2025-11-24 20:43:16
6325,40.164576,-105.100856,15.0,40,-120,60,-100,2025-11-24 20:43:16
7445,46.8253,-100.7681,22.0,40,-120,60,-100,2025-11-24 20:43:16
9277,49.180414,-102.200706,,40,-120,60,-100,2025-11-24 20:43:16
9510,47.24126,-119.84595,8.0,40,-120,60,-100,2025-11-24 20:43:16
5502,53.1325,-117.091111,4.0,40,-120,60,-100,2025-11-24 20:43:16
14116,56.18657,-117.604994,19.0,40,-120,60,-100,2025-11-24 20:43:16
5307,46.408352,-116.992533,13.0,40,-120,60,-100,2025-11-24 20:43:16
10879,49.507103,-115.753682,20.0,40,-120,60,-100,2025-11-24 20:43:16
77,45.828968,-119.262991,12.0,40,-120,60,-100,2025-11-24 20:43:16
10710,51.268227,-114.037677,13.0,40,-120,60,-100,2025-11-24 20:43:16
5492,53.306507,-114.200347,10.0,40,-120,60,-100,2025-11-24 20:43:16
4249,52.832459,-119.269821,5.0,40,-120,60,-100,2025-11-24 20:43:16
116,46.8153,-117.8739,5.0,40,-120,60,-100,2025-11-24 20:43:16
97,47.64476,-117.58913,13.0,40,-120,60,-100,2025-11-24 20:43:16
125,47.1303,-119.2737,11.0,40,-120,60,-100,2025-11-24 20:43:16
14106,49.862119,-119.467461,13.0,40,-120,60,-100,2025-11-24 20:43:16
5321,42.565089,-114.494717,25.0,40,-120,60,-100,2025-11-24 20:43:16
5863,54.4138811,-110.2330575,31.0,40,-120,60,-100,2025-11-24 20:43:16
14103,50.0077944,-114.93342,5.0,40,-120,60,-100,2025-11-24 20:43:16
9,43.551611,-80.264167,22.0,40,-100,60,-80,2025-11-24 20:43:16
15,42.97446,-81.200858,23.0,40,-100,60,-80,2025-11-24 20:43:16
9536,45.013611,-93.272049,20.0,40,-100,60,-80,2025-11-24 20:43:16
5323,43.5714,-83.8908,13.0,40,-100,60,-80,2025-11-24 20:43:16
5330,42.737499,-84.536102,27.0,40,-100,60,-80,2025-11-24 20:43:16
5927,43.4351,-89.67979,53.0,40,-100,60,-80,2025-11-24 20:43:16
6915,41.467236,-90.688451,33.0,40,-100,60,-80,2025-11-24 20:43:16
7364,40.812558,-96.675733,25.0,40,-100,60,-80,2025-11-24 20:43:16
7342,45.55,-94.1333,49.0,40,-100,60,-80,2025-11-24 20:43:16
7591,40.0845,-82.81552,20.0,40,-100,60,-80,2025-11-24 20:43:16
7510,41.6967,-86.2147,35.0,40,-100,60,-80,2025-11-24 20:43:16
9513,40.5169,-88.9975,57.0,40,-100,60,-80,2025-11-24 20:43:16
5934,43.01724,-87.93369,55.0,40,-100,60,-80,2025-11-24 20:43:16
31,46.49194,-81.003105,18.0,40,-100,60,-80,2025-11-24 20:43:16
6922,40.970001,-95.044998,25.0,40,-100,60,-80,2025-11-24 20:43:16
9640,41.526885,-88.116474,48.0,40,-100,60,-80,2025-11-24 20:43:16
5928,44.76249,-91.41445,47.0,40,-100,60,-80,2025-11-24 20:43:16
7340,44.4572,-95.835,26.0,40,-100,60,-80,2025-11-24 20:43:16
32,48.379389,-89.290167,25.0,40,-100,60,-80,2025-11-24 20:43:16
7403,42.2211,-88.2411,47.0,40,-100,60,-80,2025-11-24 20:43:16
11934,42.267002,-89.08917,63.0,40,-100,60,-80,2025-11-24 20:43:16
6923,42.5014,-92.315804,61.0,40,-100,60,-80,2025-11-24 20:43:16
11928,44.789398,-93.512497,51.0,40,-100,60,-80,2025-11-24 20:43:16
7450,41.644067,-83.54625,25.0,40,-100,60,-80,2025-11-24 20:43:16
5327,42.984699,-85.671097,28.0,40,-100,60,-80,2025-11-24 20:43:16
5929,44.50729,-87.99344,41.0,40,-100,60,-80,2025-11-24 20:43:16
5887,40.747799,-80.316704,30.0,40,-100,60,-80,2025-11-24 20:43:16
6924,41.603056,-93.643056,34.0,40,-100,60,-80,2025-11-24 20:43:16
5939,42.69302,-90.69813,35.0,40,-100,60,-80,2025-11-24 20:43:16
7343,43.9947,-92.4497,31.0,40,-100,60,-80,2025-11-24 20:43:16
7363,41.2474,-95.9731,17.0,40,-100,60,-80,2025-11-24 20:43:16
7333,46.3944,-94.1433,34.0,40,-100,60,-80,2025-11-24 20:43:16
27,42.672083,-81.162889,26.0,40,-100,60,-80,2025-11-24 20:43:16
7322,40.125557,-85.652222,38.0,40,-100,60,-80,2025-11-24 20:43:16
5328,44.3106,-84.891899,28.0,40,-100,60,-80,2025-11-24 20:43:16
33,44.314472,-81.549722,23.0,40,-100,60,-80,2025-11-24 20:43:16
9535,41.7714,-88.1522,45.0,40,-100,60,-80,2025-11-24 20:43:16
9643,47.38443,-94.60166,15.0,40,-100,60,-80,2025-11-24 20:43:16
5933,43.07378,-89.43595,52.0,40,-100,60,-80,2025-11-24 20:43:16
6917,41.875,-90.177498,47.0,40,-100,60,-80,2025-11-24 20:43:16
6921,41.400968,-91.067957,74.0,40,-100,60,-80,2025-11-24 20:43:16
6919,43.123704,-94.693518,17.0,40,-100,60,-80,2025-11-24 20:43:16
8,43.333083,-81.742889,23.0,40,-100,60,-80,2025-11-24 20:43:16
24,45.337861,-80.038167,24.0,40,-100,60,-80,2025-11-24 20:43:16
11929,46.8183,-92.0892,59.0,40,-100,60,-80,2025-11-24 20:43:16
11932,41.4409,-81.4949,17.0,40,-100,60,-80,2025-11-24 20:43:16
7504,41.6175,-87.1992,50.0,40,-100,60,-80,2025-11-24 20:43:16
7665,44.348604,-96.807299,15.0,40,-100,60,-80,2025-11-24 20:43:16
7508,41.169722,-85.629444,50.0,40,-100,60,-80,2025-11-24 20:43:16
5926,42.50472,-87.8093,45.0,40,-100,60,-80,2025-11-24 20:43:16
14123,46.533194,-84.309917,19.0,40,-100,60,-80,2025-11-24 20:43:16
6920,41.658195,-91.503471,48.0,40,-100,60,-80,2025-11-24 20:43:16
5925,44.30738,-88.39509,47.0,40,-100,60,-80,2025-11-24 20:43:16
7637,41.9767,-91.6878,47.0,40,-100,60,-80,2025-11-24 20:43:16
7464,40.366452,-80.615691,20.0,40,-100,60,-80,2025-11-24 20:43:16
28,42.982278,-82.405083,21.0,40,-100,60,-80,2025-11-24 20:43:16
13133,45.468596,-98.494061,22.0,40,-100,60,-80,2025-11-24 20:43:16
5894,40.4447,-80.42,26.0,40,-100,60,-80,2025-11-24 20:43:16
5893,41.215,-80.485,21.0,40,-100,60,-80,2025-11-24 20:43:16
5334,41.995602,-83.946701,30.0,40,-100,60,-80,2025-11-24 20:43:16
7404,42.1406,-87.7994,43.0,40,-100,60,-80,2025-11-24 20:43:16
5931,43.46611,-88.62111,53.0,40,-100,60,-80,2025-11-24 20:43:16
7348,44.9594,-93.0356,64.0,40,-100,60,-80,2025-11-24 20:43:16
7334,46.743889,-92.166946,58.0,40,-100,60,-80,2025-11-24 20:43:16
11750,46.60234,-90.65615,38.0,40,-100,60,-80,2025-11-24 20:43:16
7345,47.9464,-91.4953,17.0,40,-100,60,-80,2025-11-24 20:43:16
7446,46.933601,-96.854698,21.0,40,-100,60,-80,2025-11-24 20:43:16
5,42.403694,-82.208306,29.0,40,-100,60,-80,2025-11-24 20:43:16
5324,42.3075,-83.15,55.0,40,-100,60,-80,2025-11-24 20:43:16
5335,42.24,-83.5997,18.0,40,-100,60,-80,2025-11-24 20:43:16
6916,41.823101,-90.211899,47.0,40,-100,60,-80,2025-11-24 20:43:16
13147,41.653446,-87.435435,49.0,40,-100,60,-80,2025-11-24 20:43:16
5329,42.2781,-85.5419,38.0,40,-100,60,-80,2025-11-24 20:43:16
39,42.292889,-83.073139,42.0,40,-100,60,-80,2025-11-24 20:43:16
7339,47.9721,-89.6908,24.0,40,-100,60,-80,2025-11-24 20:43:16
7471,40.771,-84.0539,4.0,40,-100,60,-80,2025-11-24 20:43:16
7509,40.4316,-86.8525,48.0,40,-100,60,-80,2025-11-24 20:43:16
7503,41.656944,-85.96833,46.0,40,-100,60,-80,2025-11-24 20:43:16
