uid,lat,lon,aqi,tile_lat1,tile_lon1,tile_lat2,tile_lon2,snapshot_utc
13531,37.201739,127.545135,142.0,20,120,40,140,2025-11-23 03:29:42
5539,36.6485496,138.1942432,53.0,20,120,40,140,2025-11-23 03:29:42
4990,32.7057849,131.3054731,,20,120,40,140,2025-11-23 03:29:42
731,30.418333,120.300556,154.0,20,120,40,140,2025-11-23 03:29:42
6828,34.4175,132.743056,13.0,20,120,40,140,2025-11-23 03:29:42
2474,35.3462402,132.750888,34.0,20,120,40,140,2025-11-23 03:29:42
11485,37.1725568,128.4551652,93.0,20,120,40,140,2025-11-23 03:29:42
1258,38.973888889,121.61194444,178.0,20,120,40,140,2025-11-23 03:29:42
3704,35.374167,139.221389,46.0,20,120,40,140,2025-11-23 03:29:42
6826,35.6080964,138.9338754,21.0,20,120,40,140,2025-11-23 03:29:42
2197,34.7591133,136.1429515,17.0,20,120,40,140,2025-11-23 03:29:42
9900,35.8841427,137.2074433,17.0,20,120,40,140,2025-11-23 03:29:42
14006,35.912903,128.813758,151.0,20,120,40,140,2025-11-23 03:29:42
11356,36.008716,127.662077,82.0,20,120,40,140,2025-11-23 03:29:42
2379,36.7824552,137.0796145,53.0,20,120,40,140,2025-11-23 03:29:42
10463,33.460229,126.91007,40.0,20,120,40,140,2025-11-23 03:29:42
5554,34.4858993,133.3623127,22.0,20,120,40,140,2025-11-23 03:29:42
12715,35.7156428,129.3234158,124.0,20,120,40,140,2025-11-23 03:29:42
9907,35.2220791,138.621665,46.0,20,120,40,140,2025-11-23 03:29:42
2111,31.7605566,131.0798304,,20,120,40,140,2025-11-23 03:29:42
9963,34.8033234,134.2725681,25.0,20,120,40,140,2025-11-23 03:29:42
1922,36.03392,138.1074268,34.0,20,120,40,140,2025-11-23 03:29:42
1970,35.1294637,136.1076666,70.0,20,120,40,140,2025-11-23 03:29:42
8785,38.7393017,139.8270665,30.0,20,120,40,140,2025-11-23 03:29:42
2127,37.0436918,136.9534987,25.0,20,120,40,140,2025-11-23 03:29:42
12590,25.147346,121.399791,55.0,20,120,40,140,2025-11-23 03:29:42
957,29.776796,121.644264,158.0,20,120,40,140,2025-11-23 03:29:42
8814,34.0551217,131.8105743,53.0,20,120,40,140,2025-11-23 03:29:42
12945,36.923449,127.75545,119.0,20,120,40,140,2025-11-23 03:29:42
11519,35.495738,136.9178419,68.0,20,120,40,140,2025-11-23 03:29:42
2267,32.6963741,128.841093,38.0,20,120,40,140,2025-11-23 03:29:42
729,30.18194444,120.2697222,157.0,20,120,40,140,2025-11-23 03:29:42
4533,38.285319,128.390769,107.0,20,120,40,140,2025-11-23 03:29:42
10276,37.808611,120.7725,187.0,20,120,40,140,2025-11-23 03:29:42
9960,32.1319871,131.5086596,,20,120,40,140,2025-11-23 03:29:42
1639,22.674861,120.292917,114.0,20,120,40,140,2025-11-23 03:29:42
9075,30.859583,120.184361,180.0,20,120,40,140,2025-11-23 03:29:42
2489,36.5908267,139.8558715,42.0,20,120,40,140,2025-11-23 03:29:42
1616,24.151958,120.641092,50.0,20,120,40,140,2025-11-23 03:29:42
956,29.823933,121.570251,151.0,20,120,40,140,2025-11-23 03:29:42
3970,37.211479,126.824001,97.0,20,120,40,140,2025-11-23 03:29:42
2204,32.4611928,130.1948406,13.0,20,120,40,140,2025-11-23 03:29:42
4709,32.9134973,129.9602632,53.0,20,120,40,140,2025-11-23 03:29:42
4877,34.1726236,134.6139128,53.0,20,120,40,140,2025-11-23 03:29:42
9555,35.6971,126.55916,55.0,20,120,40,140,2025-11-23 03:29:42
11489,37.1626445,128.9867779,78.0,20,120,40,140,2025-11-23 03:29:42
2170,33.6337211,130.7754698,53.0,20,120,40,140,2025-11-23 03:29:42
13256,25.05173611,121.595725,65.0,20,120,40,140,2025-11-23 03:29:42
11507,35.5211721,127.7244433,82.0,20,120,40,140,2025-11-23 03:29:42
10237,36.403333,120.501389,179.0,20,120,40,140,2025-11-23 03:29:42
3690,36.1461819,137.2527811,55.0,20,120,40,140,2025-11-23 03:29:42
2036,35.54452368,134.8200683,30.0,20,120,40,140,2025-11-23 03:29:42
9552,36.597702,126.655133,114.0,20,120,40,140,2025-11-23 03:29:42
11363,36.390845,126.569444,57.0,20,120,40,140,2025-11-23 03:29:42
13899,36.672615,126.062571,117.0,20,120,40,140,2025-11-23 03:29:42
1490,31.980175,120.894339,195.0,20,120,40,140,2025-11-23 03:29:42
2187,34.5619594,136.5404087,25.0,20,120,40,140,2025-11-23 03:29:42
1627,23.462778,120.440833,76.0,20,120,40,140,2025-11-23 03:29:42
1619,24.131672,120.469061,59.0,20,120,40,140,2025-11-23 03:29:42
1265,39.1311,121.7481,185.0,20,120,40,140,2025-11-23 03:29:42
2545,36.2589796,138.8941485,68.0,20,120,40,140,2025-11-23 03:29:42
14646,22.73681667,121.12183611,30.0,20,120,40,140,2025-11-23 03:29:42
12979,36.35266,128.69676,85.0,20,120,40,140,2025-11-23 03:29:42
13007,35.93937,126.74836,104.0,20,120,40,140,2025-11-23 03:29:42
6476,33.8914924,135.1523464,46.0,20,120,40,140,2025-11-23 03:29:42
2472,34.243593,135.2874876,70.0,20,120,40,140,2025-11-23 03:29:42
9076,30.00027777777778,120.54833333333333,122.0,20,120,40,140,2025-11-23 03:29:42
10281,37.306944,120.836944,178.0,20,120,40,140,2025-11-23 03:29:42
3756,26.745635,128.1779073,,20,120,40,140,2025-11-23 03:29:42
1653,23.756389,120.677306,42.0,20,120,40,140,2025-11-23 03:29:42
4516,35.151625,126.853292,97.0,20,120,40,140,2025-11-23 03:29:42
4537,35.610533,127.186217,78.0,20,120,40,140,2025-11-23 03:29:42
12997,37.676245,127.494701,97.0,20,120,40,140,2025-11-23 03:29:42
594,37.42694682,122.1257714,159.0,20,120,40,140,2025-11-23 03:29:42
12566,35.1552633,129.0225679,112.0,20,120,40,140,2025-11-23 03:29:42
14888,37.459,128.063,102.0,20,120,40,140,2025-11-23 03:29:42
565,37.67283315,121.0662505,178.0,20,120,40,140,2025-11-23 03:29:42
2058,34.4047159,131.4006127,21.0,20,120,40,140,2025-11-23 03:29:42
1264,38.808055556,121.25888889,171.0,20,120,40,140,2025-11-23 03:29:42
2362,35.152569,138.6788614,38.0,20,120,40,140,2025-11-23 03:29:42
2101,33.7493585,129.6923934,21.0,20,120,40,140,2025-11-23 03:29:42
10210,30.705811,121.346377,159.0,20,120,40,140,2025-11-23 03:29:42
10220,30.857285,121.567409,74.0,20,120,40,140,2025-11-23 03:29:42
745,30.864437,120.079708,166.0,20,120,40,140,2025-11-23 03:29:42
3982,36.446944,127.404722,134.0,20,120,40,140,2025-11-23 03:29:42
1744,37.0334,128.2957,157.0,20,120,40,140,2025-11-23 03:29:42
9909,34.7178813,137.8515106,59.0,20,120,40,140,2025-11-23 03:29:42
2190,34.8379374,136.5889895,74.0,20,120,40,140,2025-11-23 03:29:42
2440,35.6538687,136.0618676,21.0,20,120,40,140,2025-11-23 03:29:42
5587,37.9161924,139.0364126,26.0,20,120,40,140,2025-11-23 03:29:42
11517,34.4792914,126.2687164,43.0,20,120,40,140,2025-11-23 03:29:42
1925,36.537885,138.1229908,61.0,20,120,40,140,2025-11-23 03:29:42
3889,34.623056,137.109167,42.0,20,120,40,140,2025-11-23 03:29:42
2005,34.5743223,135.6317393,127.0,20,120,40,140,2025-11-23 03:29:42
2508,36.8066862,139.924054,72.0,20,120,40,140,2025-11-23 03:29:42
764,30.02027778,122.1222222,89.0,20,120,40,140,2025-11-23 03:29:42
12977,37.905689,127.72601,97.0,20,120,40,140,2025-11-23 03:29:42
9901,35.1163276,138.5952823,53.0,20,120,40,140,2025-11-23 03:29:42
5603,33.2880267,130.1105022,46.0,20,120,40,140,2025-11-23 03:29:42
4898,33.7773037,134.5984426,53.0,20,120,40,140,2025-11-23 03:29:42
2363,34.7827959,138.0166132,38.0,20,120,40,140,2025-11-23 03:29:42
2054,33.9893027,130.9271263,50.0,20,120,40,140,2025-11-23 03:29:42
4711,34.2102617,129.2897069,38.0,20,120,40,140,2025-11-23 03:29:42
14007,36.8924141,128.7316017,80.0,20,120,40,140,2025-11-23 03:29:42
6602,35.9192098,136.2471956,38.0,20,120,40,140,2025-11-23 03:29:42
2406,31.3734237,130.5421946,25.0,20,120,40,140,2025-11-23 03:29:42
1801,35.409278,127.384754,102.0,20,120,40,140,2025-11-23 03:29:42
10449,35.976403,127.205523,74.0,20,120,40,140,2025-11-23 03:29:42
13561,35.858226,126.315328,59.0,20,120,40,140,2025-11-23 03:29:42
4549,32.0857892,130.3573222,55.0,20,120,40,140,2025-11-23 03:29:42
8809,34.987437,133.456726,21.0,20,120,40,140,2025-11-23 03:29:42
1780,36.564207,128.728086,95.0,20,120,40,140,2025-11-23 03:29:42
10278,37.373611,120.398611,231.0,20,120,40,140,2025-11-23 03:29:42
2266,33.733094,135.3818482,38.0,20,120,40,140,2025-11-23 03:29:42
2361,35.1121253,138.9168963,34.0,20,120,40,140,2025-11-23 03:29:42
2281,36.5674358,139.9413312,46.0,20,120,40,140,2025-11-23 03:29:42
3709,35.3075,139.118889,38.0,20,120,40,140,2025-11-23 03:29:42
3800,32.5162553,130.4322884,42.0,20,120,40,140,2025-11-23 03:29:42
737,28.005239,120.638037,127.0,20,120,40,140,2025-11-23 03:29:42
1732,37.5247935,129.1140452,91.0,20,120,40,140,2025-11-23 03:29:42
11488,37.6837538,127.8800359,97.0,20,120,40,140,2025-11-23 03:29:42
11492,38.0752566,128.6181141,63.0,20,120,40,140,2025-11-23 03:29:42
4544,37.938413,124.645669,161.0,20,120,40,140,2025-11-23 03:29:42
564,37.60240665,121.1421659,177.0,20,120,40,140,2025-11-23 03:29:42
12951,23.7133408,120.4306166,78.0,20,120,40,140,2025-11-23 03:29:42
10186,31.04808,121.749495,153.0,20,120,40,140,2025-11-23 03:29:42
11508,34.974543611,128.324369805,70.0,20,120,40,140,2025-11-23 03:29:42
2179,33.3259906,130.9402631,65.0,20,120,40,140,2025-11-23 03:29:42
10204,31.075571,121.515504,165.0,20,120,40,140,2025-11-23 03:29:42
1443,30.894348,120.086823,166.0,20,120,40,140,2025-11-23 03:29:42
10234,36.27582778,120.01977778,160.0,20,120,40,140,2025-11-23 03:29:42
561,37.42609554,121.4031242,172.0,20,120,40,140,2025-11-23 03:29:42
3385,35.4389206,133.8445063,30.0,20,120,40,140,2025-11-23 03:29:42
12563,35.7268791,128.2823425,93.0,20,120,40,140,2025-11-23 03:29:42
1709,37.698672,127.204729,144.0,20,120,40,140,2025-11-23 03:29:42
13552,37.033578,125.996225,63.0,20,120,40,140,2025-11-23 03:29:42
11491,38.1092365,127.9894679,72.0,20,120,40,140,2025-11-23 03:29:42
10232,36.1788,120.448065,163.0,20,120,40,140,2025-11-23 03:29:42
6821,34.8364386,138.1760438,30.0,20,120,40,140,2025-11-23 03:29:42
11351,33.2277489,126.2473589,42.0,20,120,40,140,2025-11-23 03:29:42
4515,35.643167,127.9105,107.0,20,120,40,140,2025-11-23 03:29:42
11344,37.0898105,126.8152695,99.0,20,120,40,140,2025-11-23 03:29:42
1958,35.4087539,136.0363807,42.0,20,120,40,140,2025-11-23 03:29:42
12982,36.66707,129.11228,91.0,20,120,40,140,2025-11-23 03:29:42
6606,36.7739411,140.7328416,50.0,20,140,40,160,2025-11-23 03:29:42
1882,39.2652004,141.8474746,5.0,20,140,40,160,2025-11-23 03:29:42
6819,38.9358123,141.1271282,38.0,20,140,40,160,2025-11-23 03:29:42
2168,35.6551697,140.4844955,42.0,20,140,40,160,2025-11-23 03:29:42
2152,35.7294274,140.0416138,59.0,20,140,40,160,2025-11-23 03:29:42
6609,36.5551358,140.402349,50.0,20,140,40,160,2025-11-23 03:29:42
1897,38.110582,140.0344325,38.0,20,140,40,160,2025-11-23 03:29:42
2446,37.3909309,140.3965114,46.0,20,140,40,160,2025-11-23 03:29:42
2244,39.3094408,140.5753726,50.0,20,140,40,160,2025-11-23 03:29:42
2448,37.6399941,140.9503931,25.0,20,140,40,160,2025-11-23 03:29:42
2452,37.2657039,140.9983584,25.0,20,140,40,160,2025-11-23 03:29:42
4545,36.6015342,140.6511442,21.0,20,140,40,160,2025-11-23 03:29:42
5537,38.268215,140.8693558,42.0,20,140,40,160,2025-11-23 03:29:42
8784,38.7385133,141.0186274,38.0,20,140,40,160,2025-11-23 03:29:42
8213,38.0024779,140.6198605,50.0,20,140,40,160,2025-11-23 03:29:42
1878,39.6444335,141.949893,42.0,20,140,40,160,2025-11-23 03:29:42
1879,39.3900115,141.1158842,53.0,20,140,40,160,2025-11-23 03:29:42
8215,38.5375472,141.1677349,34.0,20,140,40,160,2025-11-23 03:29:42
1895,38.3910012,140.277008,50.0,20,140,40,160,2025-11-23 03:29:42
1896,38.4734562,140.3985956,53.0,20,140,40,160,2025-11-23 03:29:42
2278,35.889966,140.6645134,50.0,20,140,40,160,2025-11-23 03:29:42
2447,36.9632779,140.8926893,42.0,20,140,40,160,2025-11-23 03:29:42
2522,35.4879132,140.0773236,55.0,20,140,40,160,2025-11-23 03:29:42
2277,35.9653392,140.6237009,34.0,20,140,40,160,2025-11-23 03:29:42
6607,36.385224,140.2375014,34.0,20,140,40,160,2025-11-23 03:29:42
1906,36.6572377,140.1479037,53.0,20,140,40,160,2025-11-23 03:29:42
2451,37.1271061,140.2016157,34.0,20,140,40,160,2025-11-23 03:29:42
8786,37.3935821,140.3435799,30.0,20,140,40,160,2025-11-23 03:29:42
2273,39.6544361,141.1581354,164.0,20,140,40,160,2025-11-23 03:29:42
2242,39.7039706,140.1026735,34.0,20,140,40,160,2025-11-23 03:29:42
1904,36.4404273,140.0134277,53.0,20,140,40,160,2025-11-23 03:29:42
9914,38.6859876,141.2067355,53.0,20,140,40,160,2025-11-23 03:29:42
7697,35.4268139,140.3009496,55.0,20,140,40,160,2025-11-23 03:29:42
11528,36.0437281,140.1674756,42.0,20,140,40,160,2025-11-23 03:29:42
6604,36.203447,140.2849447,38.0,20,140,40,160,2025-11-23 03:29:42
4546,35.9114415,140.0500351,46.0,20,140,40,160,2025-11-23 03:29:42
4696,37.7669407,140.4494579,30.0,20,140,40,160,2025-11-23 03:29:42
8783,38.1105276,140.8671492,34.0,20,140,40,160,2025-11-23 03:29:42
1888,38.4472889,140.8877115,46.0,20,140,40,160,2025-11-23 03:29:42
1881,38.9324125,141.118604,25.0,20,140,40,160,2025-11-23 03:29:42
1883,39.1440981,141.1401521,25.0,20,140,40,160,2025-11-23 03:29:42
9913,38.9029263,141.5706975,30.0,20,140,40,160,2025-11-23 03:29:42
2509,36.9689393,140.0549511,34.0,20,140,40,160,2025-11-23 03:29:42
1890,38.2692431,140.3621353,21.0,20,140,40,160,2025-11-23 03:29:42
1894,38.7575051,140.2986338,17.0,20,140,40,160,2025-11-23 03:29:42
2279,35.838608,140.7416993,53.0,20,140,40,160,2025-11-23 03:29:42
1885,38.2591362,140.8967729,42.0,20,140,40,160,2025-11-23 03:29:42
4389,35.3227359,140.0535311,59.0,20,140,40,160,2025-11-23 03:29:42
2282,35.7950726,140.1322554,57.0,20,140,40,160,2025-11-23 03:29:42
6612,36.159576,140.5172166,46.0,20,140,40,160,2025-11-23 03:29:42
2457,39.3850629,140.0519015,34.0,20,140,40,160,2025-11-23 03:29:42
90,42.623225,-122.810158,41.0,40,-140,60,-120,2025-11-23 03:29:42
92,44.2921,-121.5555,23.0,40,-140,60,-120,2025-11-23 03:29:42
91,45.014998,-122.790382,50.0,40,-140,60,-120,2025-11-23 03:29:42
78,45.528501,-122.972398,52.0,40,-140,60,-120,2025-11-23 03:29:42
141,47.559975,-122.338265,25.0,40,-140,60,-120,2025-11-23 03:29:42
129,48.2944,-122.66,23.0,40,-140,60,-120,2025-11-23 03:29:42
4211,50.67477,-120.334016,6.0,40,-140,60,-120,2025-11-23 03:29:42
8307,44.067223,-123.14135,53.0,40,-140,60,-120,2025-11-23 03:29:42
9599,48.760036,-122.456463,42.0,40,-140,60,-120,2025-11-23 03:29:42
4232,49.0099,-123.082,15.0,40,-140,60,-120,2025-11-23 03:29:42
5370,52.14428,-122.150391,9.0,40,-140,60,-120,2025-11-23 03:29:42
4206,49.114165,-123.850165,13.0,40,-140,60,-120,2025-11-23 03:29:42
234,40.30961,-121.22779,25.0,40,-140,60,-120,2025-11-23 03:29:42
80,42.190296,-121.731369,97.0,40,-140,60,-120,2025-11-23 03:29:42
9506,42.1941,-122.7086,65.0,40,-140,60,-120,2025-11-23 03:29:42
137,46.68562,-123.7285563,15.0,40,-140,60,-120,2025-11-23 03:29:42
4222,49.1561,-121.9406,18.0,40,-140,60,-120,2025-11-23 03:29:42
4242,48.441942,-123.363165,26.0,40,-140,60,-120,2025-11-23 03:29:42
8196,54.52167,-128.6075,63.0,40,-140,60,-120,2025-11-23 03:29:42
11925,43.989643,-124.109312,31.0,40,-140,60,-120,2025-11-23 03:29:42
145,47.21355,-123.10081,18.0,40,-140,60,-120,2025-11-23 03:29:42
14102,49.227045,-122.894487,22.0,40,-140,60,-120,2025-11-23 03:29:42
4240,49.20083,-123.99389,25.0,40,-140,60,-120,2025-11-23 03:29:42
4207,54.230731,-125.764354,72.0,40,-140,60,-120,2025-11-23 03:29:42
4248,54.0163,-124.0061,46.0,40,-140,60,-120,2025-11-23 03:29:42
82,42.189215,-120.353969,25.0,40,-140,60,-120,2025-11-23 03:29:42
152,46.38024,-120.33266,57.0,40,-140,60,-120,2025-11-23 03:29:42
7575,45.768531,-122.7721,56.0,40,-140,60,-120,2025-11-23 03:29:42
120,46.139443,-122.961944,68.0,40,-140,60,-120,2025-11-23 03:29:42
128,47.49022,-121.77278,5.0,40,-140,60,-120,2025-11-23 03:29:42
14101,49.14149,-122.311078,12.0,40,-140,60,-120,2025-11-23 03:29:42
8416,48.115,-123.436434,82.0,40,-140,60,-120,2025-11-23 03:29:42
108,48.95074,-122.55441,22.0,40,-140,60,-120,2025-11-23 03:29:42
87,44.299787,-120.844773,85.0,40,-140,60,-120,2025-11-23 03:29:42
95,44.6306,-121.131599,75.0,40,-140,60,-120,2025-11-23 03:29:42
10154,43.74436,-122.480506,77.0,40,-140,60,-120,2025-11-23 03:29:42
67,44.61569,-123.091457,64.0,40,-140,60,-120,2025-11-23 03:29:42
104,46.66409,-122.96732,38.0,40,-140,60,-120,2025-11-23 03:29:42
115,47.029396,-122.821548,11.0,40,-140,60,-120,2025-11-23 03:29:42
8839,56.244722,-120.856111,24.0,40,-140,60,-120,2025-11-23 03:29:42
14104,56.2032887,-120.90108,1.0,40,-140,60,-120,2025-11-23 03:29:42
111,46.99364,-120.545,59.0,40,-140,60,-120,2025-11-23 03:29:42
9511,47.22634,-122.46256,29.0,40,-140,60,-120,2025-11-23 03:29:42
5856,47.83861,-120.02306,35.0,40,-140,60,-120,2025-11-23 03:29:42
109,48.2468,-121.6031,55.0,40,-140,60,-120,2025-11-23 03:29:42
9106,48.52059,-122.61428,25.0,40,-140,60,-120,2025-11-23 03:29:42
4204,53.91472,-122.74194,33.0,40,-140,60,-120,2025-11-23 03:29:42
73,42.1617,-123.64835,100.0,40,-140,60,-120,2025-11-23 03:29:42
13062,40.55013,-122.38092,34.0,40,-140,60,-120,2025-11-23 03:29:42
70,45.4702,-122.8159,56.0,40,-140,60,-120,2025-11-23 03:29:42
159,48.47724,-120.19057,53.0,40,-140,60,-120,2025-11-23 03:29:42
4223,49.3697,-121.4994,9.0,40,-140,60,-120,2025-11-23 03:29:42
8417,47.33976,-124.29178,31.0,40,-140,60,-120,2025-11-23 03:29:42
8833,54.029194,-128.70269,30.0,40,-140,60,-120,2025-11-23 03:29:42
7610,58.388889,-134.565556,33.0,40,-140,60,-120,2025-11-23 03:29:42
9465,46.81706,-120.95233,72.0,40,-140,60,-120,2025-11-23 03:29:42
126,48.4102,-122.3376,5.0,40,-140,60,-120,2025-11-23 03:29:42
4216,49.0215,-122.3266,12.0,40,-140,60,-120,2025-11-23 03:29:42
4234,48.42389,-123.49278,26.0,40,-140,60,-120,2025-11-23 03:29:42
14105,56.02686,-121.91118,7.0,40,-140,60,-120,2025-11-23 03:29:42
76,42.434149,-123.348466,74.0,40,-140,60,-120,2025-11-23 03:29:42
93,44.3958,-122.7305,55.0,40,-140,60,-120,2025-11-23 03:29:42
118,47.59886,-120.6647,56.0,40,-140,60,-120,2025-11-23 03:29:42
7607,45.64336,-122.58737,68.0,40,-140,60,-120,2025-11-23 03:29:42
8305,44.0263,-123.08377,74.0,40,-140,60,-120,2025-11-23 03:29:42
8304,43.7995,-123.0535,79.0,40,-140,60,-120,2025-11-23 03:29:42
10714,48.786114,-123.717307,14.0,40,-140,60,-120,2025-11-23 03:29:42
4208,54.398289,-126.641604,98.0,40,-140,60,-120,2025-11-23 03:29:42
11923,44.81029,-122.915085,56.0,40,-140,60,-120,2025-11-23 03:29:42
8301,45.25928,-122.588151,52.0,40,-140,60,-120,2025-11-23 03:29:42
10153,45.562203,-122.575624,76.0,40,-140,60,-120,2025-11-23 03:29:42
117,47.75452,-122.28034,15.0,40,-140,60,-120,2025-11-23 03:29:42
4243,49.438848,-123.479185,16.0,40,-140,60,-120,2025-11-23 03:29:42
8842,56.231213,-121.41944,21.0,40,-140,60,-120,2025-11-23 03:29:42
127,48.366058,-124.610045,5.0,40,-140,60,-120,2025-11-23 03:29:42
4239,50.018425,-125.2844,14.0,40,-140,60,-120,2025-11-23 03:29:42
89,44.943114,-123.005934,67.0,40,-140,60,-120,2025-11-23 03:29:42
123,48.054315,-122.171529,9.0,40,-140,60,-120,2025-11-23 03:29:42
10133,49.1864,-123.1522,14.0,40,-140,60,-120,2025-11-23 03:29:42
14109,52.969061,-122.494031,36.0,40,-140,60,-120,2025-11-23 03:29:42
13976,54.292637,-130.35242,5.0,40,-140,60,-120,2025-11-23 03:29:42
8356,40.17088,-122.25556,18.0,40,-140,60,-120,2025-11-23 03:29:42
84,42.31411,-122.87923,45.0,40,-140,60,-120,2025-11-23 03:29:42
83,44.778743,-122.617048,52.0,40,-140,60,-120,2025-11-23 03:29:42
4231,49.1328,-122.6942,13.0,40,-140,60,-120,2025-11-23 03:29:42
96,46.97228,-123.83173,45.0,40,-140,60,-120,2025-11-23 03:29:42
4237,49.682603,-124.996222,22.0,40,-140,60,-120,2025-11-23 03:29:42
13975,54.7784861,-127.168542,11.0,40,-140,60,-120,2025-11-23 03:29:42
71,44.063916,-121.312554,63.0,40,-140,60,-120,2025-11-23 03:29:42
94,45.602419,-121.203387,64.0,40,-140,60,-120,2025-11-23 03:29:42
102,47.592675,-122.62739,25.0,40,-140,60,-120,2025-11-23 03:29:42
158,47.43061,-120.34195,60.0,40,-140,60,-120,2025-11-23 03:29:42
162,46.59495,-120.51228,61.0,40,-140,60,-120,2025-11-23 03:29:42
8838,49.70516,-123.15133,15.0,40,-140,60,-120,2025-11-23 03:29:42
4245,50.144285,-122.960402,15.0,40,-140,60,-120,2025-11-23 03:29:42
4617,49.261014,-124.806628,5.0,40,-140,60,-120,2025-11-23 03:29:42
9292,55.632331,-111.078872,8.0,40,-120,60,-100,2025-11-23 03:29:42
116,46.8153,-117.8739,29.0,40,-120,60,-100,2025-11-23 03:29:42
6325,40.164576,-105.100856,53.0,40,-120,60,-100,2025-11-23 03:29:42
5474,56.448889,-111.038056,7.0,40,-120,60,-100,2025-11-23 03:29:42
5479,51.95,-114.7,9.0,40,-120,60,-100,2025-11-23 03:29:42
72,43.58925,-119.048302,106.0,40,-120,60,-100,2025-11-23 03:29:42
7491,43.746944,-101.941109,26.0,40,-120,60,-100,2025-11-23 03:29:42
5860,42.87667,-112.45972,,40,-120,60,-100,2025-11-23 03:29:42
7625,42.589833,-112.458889,11.0,40,-120,60,-100,2025-11-23 03:29:42
5302,44.104498,-115.972386,,40,-120,60,-100,2025-11-23 03:29:42
10712,55.9033,-110.7499,6.0,40,-120,60,-100,2025-11-23 03:29:42
5501,55.405,-118.275,2.0,40,-120,60,-100,2025-11-23 03:29:42
8359,44.373786,-100.287269,21.0,40,-120,60,-100,2025-11-23 03:29:42
14117,54.76516,-111.971449,13.0,40,-120,60,-100,2025-11-23 03:29:42
8302,45.300884,-117.812896,30.0,40,-120,60,-100,2025-11-23 03:29:42
9281,54.126035,-108.43729,127.0,40,-120,60,-100,2025-11-23 03:29:42
79,44.417999,-118.951302,65.0,40,-120,60,-100,2025-11-23 03:29:42
110,46.318,-117.985,45.0,40,-120,60,-100,2025-11-23 03:29:42
5018,47.4164,-117.52982,27.0,40,-120,60,-100,2025-11-23 03:29:42
12867,44.373056,-110.830833,9.0,40,-120,60,-100,2025-11-23 03:29:42
124,46.5754,-119.0021,50.0,40,-120,60,-100,2025-11-23 03:29:42
125,47.1303,-119.2737,56.0,40,-120,60,-100,2025-11-23 03:29:42
11965,51.9265743,-109.1318757,25.0,40,-120,60,-100,2025-11-23 03:29:42
4469,40.733501,-111.871696,58.0,40,-120,60,-100,2025-11-23 03:29:42
14103,50.0077944,-114.93342,5.0,40,-120,60,-100,2025-11-23 03:29:42
9510,47.24126,-119.84595,53.0,40,-120,60,-100,2025-11-23 03:29:42
6313,40.012969,-105.267212,34.0,40,-120,60,-100,2025-11-23 03:29:42
4467,41.206402,-111.975197,58.0,40,-120,60,-100,2025-11-23 03:29:42
12877,40.496333827713,-112.03630902098,55.0,40,-120,60,-100,2025-11-23 03:29:42
5309,46.721932,-116.95918,,40,-120,60,-100,2025-11-23 03:29:42
75,45.426351,-117.296066,29.0,40,-120,60,-100,2025-11-23 03:29:42
149,47.69983,-117.42631,66.0,40,-120,60,-100,2025-11-23 03:29:42
4464,40.4525801,-109.5094572,58.0,40,-120,60,-100,2025-11-23 03:29:42
4468,40.253502,-111.6632,58.0,40,-120,60,-100,2025-11-23 03:29:42
6910,54.7686,-101.877555,6.0,40,-120,60,-100,2025-11-23 03:29:42
5496,49.7161843,-112.800586,8.0,40,-120,60,-100,2025-11-23 03:29:42
8862,46.32033,-119.9981,70.0,40,-120,60,-100,2025-11-23 03:29:42
5475,55.1963,-119.3968,4.0,40,-120,60,-100,2025-11-23 03:29:42
12876,40.902886699711,-111.88449633822,37.0,40,-120,60,-100,2025-11-23 03:29:42
4462,41.731201,-111.837502,58.0,40,-120,60,-100,2025-11-23 03:29:42
8861,48.54469,-117.903222,97.0,40,-120,60,-100,2025-11-23 03:29:42
10879,49.507103,-115.753682,18.0,40,-120,60,-100,2025-11-23 03:29:42
138,47.128,-118.3819,26.0,40,-120,60,-100,2025-11-23 03:29:42
8825,53.554691,-113.144105,85.0,40,-120,60,-100,2025-11-23 03:29:42
4249,52.832459,-119.269821,22.0,40,-120,60,-100,2025-11-23 03:29:42
6320,40.571281,-105.079974,53.0,40,-120,60,-100,2025-11-23 03:29:42
10831,47.342589,-102.645997,18.0,40,-120,60,-100,2025-11-23 03:29:42
7526,47.048537,-109.455315,32.0,40,-120,60,-100,2025-11-23 03:29:42
113,46.21835,-119.20152,47.0,40,-120,60,-100,2025-11-23 03:29:42
4214,49.031168,-118.439088,51.0,40,-120,60,-100,2025-11-23 03:29:42
5493,55.1766364,-118.8077555,9.0,40,-120,60,-100,2025-11-23 03:29:42
5312,43.682489,-114.371231,10.0,40,-120,60,-100,2025-11-23 03:29:42
5308,44.890197,-116.1065,53.0,40,-120,60,-100,2025-11-23 03:29:42
9280,49.680098,-103.021932,,40,-120,60,-100,2025-11-23 03:29:42
5315,45.181897,-113.890285,,40,-120,60,-100,2025-11-23 03:29:42
14106,49.862119,-119.467461,18.0,40,-120,60,-100,2025-11-23 03:29:42
4465,40.1632913,-110.4029329,22.0,40,-120,60,-100,2025-11-23 03:29:42
8829,52.24095,-113.765439,37.0,40,-120,60,-100,2025-11-23 03:29:42
7443,47.1858,-101.4281,26.0,40,-120,60,-100,2025-11-23 03:29:42
